num_tickers,tickers,optimized_depth,optimized_gate_count,optimized_num_qubit,original_depth,original_gate_count,original_num_qubit
10,"['GILD', 'COST', 'ADSK', 'PYPL', 'AMAT', 'WDAY', 'LCID', 'CTSH', 'CTAS', 'KLAC']",63172915,33307011,19,32346468695,17054039051,28
10,"['TSLA', 'PEP', 'AMGN', 'BIIB', 'CSCO', 'SBUX', 'GOOGL', 'MRNA', 'AAPL', 'ENPH']",63172915,33307011,19,32346468695,17054039051,28
10,"['LULU', 'REGN', 'BKR', 'WBA', 'CMCSA', 'SGEN', 'JD', 'CTSH', 'HON', 'MU']",15790379,8325407,17,16173232467,8527018931,27
10,"['PANW', 'INTU', 'IDXX', 'MSFT', 'ZS', 'ATVI', 'ANSS', 'WBA', 'ODFL', 'AMZN']",63172915,33307011,19,32346468695,17054039051,28
10,"['INTC', 'EXC', 'PANW', 'ADSK', 'AZN', 'AAPL', 'ASML', 'EBAY', 'ADBE', 'LULU']",31584559,16652623,18,16173232467,8527018931,27
10,"['AZN', 'SBUX', 'DDOG', 'CRWD', 'NXPI', 'LULU', 'XEL', 'TXN', 'IDXX', 'AMAT']",63172915,33307011,19,32346468695,17054039051,28
10,"['MDLZ', 'FANG', 'IDXX', 'CSCO', 'CTSH', 'FAST', 'ILMN', 'DXCM', 'BKR', 'PYPL']",31584559,16652623,18,16173232467,8527018931,27
10,"['HON', 'ROST', 'BKNG', 'GOOG', 'CMCSA', 'MDLZ', 'ADP', 'ABNB', 'ATVI', 'ISRG']",31584559,16652623,18,32346468695,17054039051,28
10,"['PDD', 'BKNG', 'GOOGL', 'QCOM', 'ALGN', 'IDXX', 'TXN', 'AMAT', 'INTC', 'ANSS']",63172915,33307011,19,16173232467,8527018931,27
10,"['CTAS', 'TXN', 'PANW', 'EXC', 'ASML', 'FAST', 'ADP', 'LULU', 'LCID', 'CRWD']",63172915,33307011,19,32346468695,17054039051,28
10,"['MAR', 'MU', 'PYPL', 'KLAC', 'WBD', 'SNPS', 'CPRT', 'LULU', 'ZM', 'BIIB']",31584559,16652623,18,16173232467,8527018931,27
10,"['KLAC', 'MELI', 'PCAR', 'ZS', 'META', 'SBUX', 'MAR', 'ASML', 'ILMN', 'BKR']",31584559,16652623,18,16173232467,8527018931,27
10,"['AZN', 'BKNG', 'MNST', 'FTNT', 'AMGN', 'ENPH', 'WBD', 'MDLZ', 'SNPS', 'CSCO']",31584559,16652623,18,32346468695,17054039051,28
10,"['FTNT', 'GOOGL', 'JD', 'WBD', 'SBUX', 'ODFL', 'ASML', 'SGEN', 'MELI', 'ILMN']",15790379,8325407,17,8086614351,4263508831,26
10,"['WBA', 'ADBE', 'AZN', 'MSFT', 'FTNT', 'SIRI', 'ISRG', 'ABNB', 'AMD', 'XEL']",31584559,16652623,18,32346468695,17054039051,28
10,"['AEP', 'ADSK', 'ADI', 'MRVL', 'PAYX', 'FAST', 'GILD', 'SBUX', 'RIVN', 'ANSS']",63172915,33307011,19,32346468695,17054039051,28
10,"['CSCO', 'SGEN', 'ENPH', 'QCOM', 'ADBE', 'ISRG', 'EBAY', 'RIVN', 'MU', 'TEAM']",31584559,16652623,18,16173232467,8527018931,27
10,"['ADBE', 'KDP', 'BIIB', 'LULU', 'QCOM', 'ADSK', 'MRVL', 'ILMN', 'META', 'ZS']",31584559,16652623,18,16173232467,8527018931,27
10,"['AMGN', 'TEAM', 'ABNB', 'CSGP', 'KHC', 'CHTR', 'ASML', 'AMAT', 'CMCSA', 'VRTX']",31584559,16652623,18,32346468695,17054039051,28
10,"['WBA', 'AMD', 'ROST', 'PDD', 'QCOM', 'NXPI', 'MSFT', 'LULU', 'HON', 'JD']",63172915,33307011,19,16173232467,8527018931,27
10,"['AVGO', 'PAYX', 'CHTR', 'CRWD', 'TMUS', 'ORLY', 'TXN', 'KLAC', 'MSFT', 'SGEN']",31584559,16652623,18,32346468695,17054039051,28
10,"['GOOGL', 'MAR', 'MCHP', 'NVDA', 'BKNG', 'ANSS', 'NXPI', 'XEL', 'ABNB', 'ROST']",63172915,33307011,19,32346468695,17054039051,28
10,"['AMZN', 'WDAY', 'NXPI', 'JD', 'ATVI', 'CSGP', 'SGEN', 'WBA', 'KLAC', 'WBD']",31584559,16652623,18,16173232467,8527018931,27
10,"['AEP', 'WDAY', 'ADSK', 'NVDA', 'TMUS', 'LCID', 'XEL', 'MNST', 'TSLA', 'AMD']",252703035,133233143,21,129385886047,68216159431,30
10,"['PEP', 'CSGP', 'DLTR', 'NFLX', 'MDLZ', 'EA', 'ILMN', 'ATVI', 'FTNT', 'ASML']",63172915,33307011,19,64692941147,34108079207,29
10,"['CDNS', 'ROST', 'NVDA', 'REGN', 'QCOM', 'EXC', 'SGEN', 'VRSK', 'AEP', 'EBAY']",63172915,33307011,19,64692941147,34108079207,29
10,"['TMUS', 'ANSS', 'MELI', 'KHC', 'CMCSA', 'ILMN', 'MSFT', 'FTNT', 'VRSK', 'GILD']",31584559,16652623,18,32346468695,17054039051,28
10,"['DLTR', 'INTC', 'NXPI', 'BKR', 'FAST', 'CPRT', 'MRVL', 'KHC', 'CSX', 'ROST']",31584559,16652623,18,16173232467,8527018931,27
10,"['DLTR', 'KHC', 'REGN', 'PDD', 'MAR', 'FANG', 'SBUX', 'AZN', 'DXCM', 'KLAC']",15790379,8325407,17,16173232467,8527018931,27
10,"['SNPS', 'QCOM', 'INTU', 'IDXX', 'LCID', 'AMD', 'CDNS', 'BKR', 'DXCM', 'ROST']",126349623,66615739,20,32346468695,17054039051,28
10,"['AMD', 'WBD', 'ZS', 'AMGN', 'KLAC', 'AEP', 'KHC', 'ENPH', 'ROST', 'MRVL']",31584559,16652623,18,16173232467,8527018931,27
10,"['ZS', 'KDP', 'WDAY', 'KLAC', 'MSFT', 'CSGP', 'AMGN', 'TXN', 'TMUS', 'CSX']",63172915,33307011,19,32346468695,17054039051,28
10,"['LCID', 'ILMN', 'MAR', 'PCAR', 'ABNB', 'WBA', 'AMAT', 'JD', 'VRSK', 'SIRI']",31584559,16652623,18,16173232467,8527018931,27
10,"['ZM', 'MSFT', 'FANG', 'PCAR', 'GILD', 'MCHP', 'CTAS', 'PAYX', 'DDOG', 'SGEN']",31584559,16652623,18,32346468695,17054039051,28
10,"['INTC', 'CTSH', 'CTAS', 'CRWD', 'BKNG', 'ABNB', 'ASML', 'VRTX', 'NXPI', 'PCAR']",31584559,16652623,18,16173232467,8527018931,27
10,"['CSGP', 'ATVI', 'CTAS', 'SIRI', 'MELI', 'PCAR', 'JD', 'EA', 'VRTX', 'CHTR']",31584559,16652623,18,32346468695,17054039051,28
10,"['WDAY', 'ORLY', 'LCID', 'HON', 'MSFT', 'ZS', 'LRCX', 'PDD', 'NXPI', 'ENPH']",63172915,33307011,19,16173232467,8527018931,27
10,"['ATVI', 'MSFT', 'NXPI', 'ODFL', 'VRTX', 'ADBE', 'CTAS', 'AMGN', 'LULU', 'KLAC']",31584559,16652623,18,32346468695,17054039051,28
10,"['AMAT', 'BKNG', 'ORLY', 'TXN', 'ADBE', 'TMUS', 'KHC', 'CSCO', 'CTAS', 'COST']",31584559,16652623,18,32346468695,17054039051,28
10,"['ATVI', 'ALGN', 'HON', 'ILMN', 'ADSK', 'XEL', 'AEP', 'TXN', 'AMZN', 'NVDA']",126349623,66615739,20,129385886047,68216159431,30
10,"['MAR', 'PCAR', 'QCOM', 'ADP', 'XEL', 'KDP', 'EA', 'NXPI', 'CPRT', 'TXN']",31584559,16652623,18,32346468695,17054039051,28
10,"['CTAS', 'INTC', 'CPRT', 'SIRI', 'AMGN', 'ODFL', 'CSGP', 'TEAM', 'CMCSA', 'ZS']",63172915,33307011,19,32346468695,17054039051,28
10,"['TSLA', 'ODFL', 'ASML', 'VRTX', 'PDD', 'FAST', 'AAPL', 'ADBE', 'SNPS', 'PAYX']",63172915,33307011,19,32346468695,17054039051,28
10,"['BKNG', 'XEL', 'ROST', 'NFLX', 'CSGP', 'FTNT', 'PCAR', 'INTU', 'CDNS', 'MRVL']",31584559,16652623,18,16173232467,8527018931,27
10,"['ODFL', 'SIRI', 'MELI', 'PANW', 'TMUS', 'CPRT', 'META', 'CDNS', 'WBA', 'ALGN']",31584559,16652623,18,16173232467,8527018931,27
10,"['XEL', 'JD', 'ILMN', 'INTU', 'ADSK', 'VRTX', 'HON', 'TEAM', 'CSX', 'PANW']",31584559,16652623,18,16173232467,8527018931,27
10,"['CDNS', 'ODFL', 'TXN', 'BKNG', 'FAST', 'MDLZ', 'SNPS', 'AVGO', 'MU', 'MRNA']",63172915,33307011,19,32346468695,17054039051,28
10,"['HON', 'SIRI', 'SGEN', 'PYPL', 'PANW', 'CMCSA', 'ISRG', 'AMD', 'MRVL', 'REGN']",31584559,16652623,18,16173232467,8527018931,27
10,"['NVDA', 'AMAT', 'META', 'PCAR', 'XEL', 'MELI', 'ABNB', 'JD', 'NXPI', 'SIRI']",63172915,33307011,19,16173232467,8527018931,27
10,"['JD', 'KDP', 'PYPL', 'SIRI', 'TEAM', 'XEL', 'ENPH', 'WDAY', 'ADSK', 'FANG']",63172915,33307011,19,16173232467,8527018931,27
10,"['BKR', 'NVDA', 'CSCO', 'DDOG', 'AVGO', 'CSGP', 'NFLX', 'AAPL', 'MSFT', 'EBAY']",63172915,33307011,19,32346468695,17054039051,28
10,"['INTC', 'META', 'ISRG', 'HON', 'ADP', 'QCOM', 'CMCSA', 'WBA', 'TXN', 'VRTX']",31584559,16652623,18,32346468695,17054039051,28
10,"['AEP', 'PDD', 'WBA', 'ORLY', 'ADBE', 'ISRG', 'AZN', 'ADI', 'ROST', 'AMZN']",31584559,16652623,18,16173232467,8527018931,27
10,"['ILMN', 'WDAY', 'SNPS', 'XEL', 'EXC', 'MAR', 'AMGN', 'EBAY', 'ASML', 'TXN']",63172915,33307011,19,64692941147,34108079207,29
10,"['KLAC', 'LULU', 'CDNS', 'NXPI', 'ADSK', 'MRNA', 'EA', 'MRVL', 'AMGN', 'AMAT']",63172915,33307011,19,32346468695,17054039051,28
10,"['LRCX', 'ILMN', 'ASML', 'FAST', 'CDNS', 'AAPL', 'PAYX', 'PANW', 'ZS', 'AMD']",63172915,33307011,19,32346468695,17054039051,28
10,"['CTSH', 'AMGN', 'DLTR', 'CRWD', 'SGEN', 'PCAR', 'MDLZ', 'AZN', 'MSFT', 'ADI']",31584559,16652623,18,32346468695,17054039051,28
10,"['ZM', 'DXCM', 'AMD', 'EXC', 'CPRT', 'ADBE', 'JD', 'IDXX', 'PEP', 'XEL']",126349623,66615739,20,64692941147,34108079207,29
10,"['WBD', 'CDNS', 'ZM', 'EBAY', 'MAR', 'ILMN', 'CSCO', 'COST', 'ENPH', 'MELI']",31584559,16652623,18,16173232467,8527018931,27
10,"['ODFL', 'MCHP', 'GILD', 'AZN', 'SBUX', 'META', 'AMZN', 'EA', 'PDD', 'ROST']",31584559,16652623,18,16173232467,8527018931,27
10,"['EXC', 'NVDA', 'MRVL', 'MNST', 'SBUX', 'ALGN', 'MRNA', 'IDXX', 'ZS', 'ANSS']",31584559,16652623,18,16173232467,8527018931,27
10,"['ADSK', 'EBAY', 'CSX', 'NVDA', 'TXN', 'MELI', 'TSLA', 'MAR', 'PYPL', 'SIRI']",63172915,33307011,19,16173232467,8527018931,27
10,"['CSCO', 'WDAY', 'ASML', 'AMGN', 'ORLY', 'ADI', 'JD', 'AMZN', 'AEP', 'NFLX']",31584559,16652623,18,16173232467,8527018931,27
10,"['WBA', 'XEL', 'ABNB', 'BIIB', 'ADBE', 'EA', 'ADI', 'ASML', 'ROST', 'AMAT']",31584559,16652623,18,16173232467,8527018931,27
10,"['JD', 'ZM', 'NFLX', 'ENPH', 'BIIB', 'BKNG', 'PANW', 'VRTX', 'CSCO', 'FTNT']",15790379,8325407,17,8086614351,4263508831,26
10,"['HON', 'JD', 'VRSK', 'BIIB', 'ABNB', 'META', 'CHTR', 'WDAY', 'LRCX', 'KHC']",31584559,16652623,18,16173232467,8527018931,27
10,"['KDP', 'WBA', 'XEL', 'KLAC', 'ZS', 'NXPI', 'SNPS', 'CHTR', 'FTNT', 'JD']",31584559,16652623,18,32346468695,17054039051,28
10,"['MRVL', 'ISRG', 'FAST', 'ILMN', 'KHC', 'RIVN', 'CDNS', 'PEP', 'LRCX', 'ASML']",126349623,66615739,20,32346468695,17054039051,28
10,"['META', 'DXCM', 'BKR', 'AMGN', 'AMD', 'EBAY', 'ILMN', 'CSCO', 'FAST', 'SIRI']",31584559,16652623,18,16173232467,8527018931,27
10,"['ADSK', 'DDOG', 'CSGP', 'CPRT', 'MELI', 'BIIB', 'AMAT', 'TXN', 'CTAS', 'ADP']",63172915,33307011,19,32346468695,17054039051,28
10,"['LRCX', 'GOOG', 'MNST', 'TMUS', 'META', 'MDLZ', 'CPRT', 'DLTR', 'ABNB', 'AMGN']",31584559,16652623,18,32346468695,17054039051,28
10,"['MDLZ', 'MAR', 'MU', 'NFLX', 'CRWD', 'ASML', 'CPRT', 'SBUX', 'CHTR', 'SIRI']",31584559,16652623,18,32346468695,17054039051,28
10,"['EBAY', 'MRVL', 'ASML', 'CRWD', 'SGEN', 'KHC', 'META', 'ABNB', 'CTSH', 'CSGP']",31584559,16652623,18,16173232467,8527018931,27
10,"['ILMN', 'EBAY', 'WDAY', 'AMAT', 'AMZN', 'ADBE', 'HON', 'DDOG', 'ATVI', 'ADP']",63172915,33307011,19,32346468695,17054039051,28
10,"['TMUS', 'TEAM', 'ABNB', 'GILD', 'PYPL', 'SIRI', 'MNST', 'CSX', 'ATVI', 'ASML']",31584559,16652623,18,16173232467,8527018931,27
10,"['AAPL', 'CHTR', 'EA', 'ADSK', 'REGN', 'MSFT', 'CTAS', 'META', 'PDD', 'AEP']",63172915,33307011,19,32346468695,17054039051,28
10,"['MRNA', 'EBAY', 'PCAR', 'CSGP', 'GILD', 'CSX', 'SIRI', 'DDOG', 'LULU', 'BKR']",31584559,16652623,18,16173232467,8527018931,27
10,"['NFLX', 'REGN', 'AZN', 'AMAT', 'ADI', 'MRVL', 'MU', 'SIRI', 'XEL', 'RIVN']",63172915,33307011,19,32346468695,17054039051,28
10,"['WBA', 'LULU', 'SNPS', 'JD', 'RIVN', 'DDOG', 'LCID', 'ZS', 'LRCX', 'XEL']",63172915,33307011,19,16173232467,8527018931,27
10,"['AZN', 'INTU', 'CMCSA', 'KLAC', 'XEL', 'WBD', 'ROST', 'MAR', 'ZM', 'ILMN']",31584559,16652623,18,16173232467,8527018931,27
10,"['REGN', 'LULU', 'COST', 'CMCSA', 'TSLA', 'TXN', 'BIIB', 'TEAM', 'AMGN', 'ZS']",31584559,16652623,18,16173232467,8527018931,27
10,"['KDP', 'MAR', 'WBD', 'FTNT', 'MRNA', 'ATVI', 'PYPL', 'ANSS', 'MCHP', 'EXC']",31584559,16652623,18,16173232467,8527018931,27
10,"['RIVN', 'FAST', 'BKR', 'PCAR', 'AAPL', 'DLTR', 'WDAY', 'ADSK', 'KDP', 'AMAT']",31584559,16652623,18,16173232467,8527018931,27
10,"['AMZN', 'CSCO', 'GILD', 'ASML', 'BKNG', 'JD', 'BIIB', 'ABNB', 'LULU', 'INTU']",31584559,16652623,18,16173232467,8527018931,27
10,"['TEAM', 'QCOM', 'COST', 'LRCX', 'VRSK', 'SIRI', 'XEL', 'AMZN', 'CPRT', 'INTU']",63172915,33307011,19,32346468695,17054039051,28
10,"['ENPH', 'CDNS', 'BKNG', 'ABNB', 'MDLZ', 'EXC', 'MU', 'WBA', 'CSCO', 'PAYX']",31584559,16652623,18,32346468695,17054039051,28
10,"['MAR', 'CHTR', 'CRWD', 'XEL', 'AEP', 'MDLZ', 'EBAY', 'ABNB', 'AMGN', 'ZM']",126349623,66615739,20,129385886047,68216159431,30
10,"['DLTR', 'JD', 'ODFL', 'GOOG', 'SNPS', 'ISRG', 'CSCO', 'CDNS', 'CPRT', 'REGN']",63172915,33307011,19,64692941147,34108079207,29
10,"['ZM', 'ROST', 'CHTR', 'ILMN', 'COST', 'XEL', 'PYPL', 'CSGP', 'QCOM', 'VRTX']",31584559,16652623,18,16173232467,8527018931,27
10,"['MSFT', 'ASML', 'NXPI', 'FANG', 'AMGN', 'TMUS', 'INTC', 'DDOG', 'EXC', 'BKNG']",31584559,16652623,18,16173232467,8527018931,27
10,"['ASML', 'AMD', 'AMGN', 'SNPS', 'FANG', 'CDNS', 'ADI', 'ABNB', 'INTC', 'LULU']",63172915,33307011,19,32346468695,17054039051,28
10,"['LCID', 'ZM', 'CRWD', 'FAST', 'ALGN', 'NFLX', 'CSCO', 'NXPI', 'REGN', 'ISRG']",31584559,16652623,18,16173232467,8527018931,27
10,"['RIVN', 'EBAY', 'VRSK', 'NXPI', 'CRWD', 'PCAR', 'NFLX', 'AMAT', 'WBA', 'XEL']",63172915,33307011,19,32346468695,17054039051,28
10,"['CSX', 'JD', 'AEP', 'ILMN', 'AAPL', 'VRTX', 'AZN', 'COST', 'CDNS', 'META']",31584559,16652623,18,16173232467,8527018931,27
10,"['CPRT', 'FANG', 'MRNA', 'MRVL', 'GOOGL', 'CSGP', 'CRWD', 'ZS', 'CTSH', 'PCAR']",63172915,33307011,19,32346468695,17054039051,28
10,"['PCAR', 'CSGP', 'REGN', 'AMD', 'KDP', 'LULU', 'COST', 'BIIB', 'ISRG', 'CSCO']",31584559,16652623,18,16173232467,8527018931,27
10,"['DDOG', 'SBUX', 'MDLZ', 'ATVI', 'ABNB', 'ADSK', 'GILD', 'TXN', 'MU', 'IDXX']",31584559,16652623,18,16173232467,8527018931,27
10,"['LCID', 'CHTR', 'WBD', 'MELI', 'WDAY', 'MU', 'ROST', 'GOOGL', 'AVGO', 'KLAC']",31584559,16652623,18,16173232467,8527018931,27
10,"['TSLA', 'CPRT', 'ADP', 'ADI', 'KHC', 'AZN', 'ORLY', 'LCID', 'ANSS', 'MDLZ']",63172915,33307011,19,32346468695,17054039051,28
10,"['WDAY', 'AAPL', 'XEL', 'GOOG', 'EA', 'AMD', 'ABNB', 'PCAR', 'ADBE', 'DXCM']",31584559,16652623,18,32346468695,17054039051,28
10,"['TXN', 'AAPL', 'HON', 'ADSK', 'FAST', 'ABNB', 'CSX', 'MRNA', 'INTC', 'GILD']",31584559,16652623,18,32346468695,17054039051,28
10,"['TSLA', 'BKNG', 'DLTR', 'CTSH', 'NFLX', 'NVDA', 'XEL', 'GOOG', 'SBUX', 'DDOG']",31584559,16652623,18,16173232467,8527018931,27
10,"['XEL', 'VRTX', 'EXC', 'PYPL', 'AMGN', 'DXCM', 'NVDA', 'ADP', 'AVGO', 'ANSS']",63172915,33307011,19,64692941147,34108079207,29
10,"['TSLA', 'ALGN', 'EA', 'JD', 'MDLZ', 'KLAC', 'CSCO', 'TEAM', 'NFLX', 'AVGO']",63172915,33307011,19,16173232467,8527018931,27
10,"['BKNG', 'DLTR', 'LRCX', 'HON', 'TEAM', 'AEP', 'ZM', 'REGN', 'MAR', 'CRWD']",31584559,16652623,18,16173232467,8527018931,27
10,"['PANW', 'GOOGL', 'SNPS', 'BKR', 'LULU', 'PDD', 'CTSH', 'AMGN', 'PYPL', 'SBUX']",31584559,16652623,18,16173232467,8527018931,27
10,"['AEP', 'MCHP', 'EXC', 'PEP', 'MDLZ', 'ROST', 'FAST', 'ENPH', 'ISRG', 'COST']",63172915,33307011,19,64692941147,34108079207,29
10,"['QCOM', 'CMCSA', 'PYPL', 'MRVL', 'ATVI', 'AVGO', 'CSGP', 'LCID', 'NFLX', 'ADBE']",31584559,16652623,18,16173232467,8527018931,27
10,"['ILMN', 'ADBE', 'META', 'EBAY', 'TSLA', 'CSGP', 'PANW', 'MCHP', 'COST', 'ATVI']",15790379,8325407,17,8086614351,4263508831,26
10,"['EA', 'TSLA', 'MDLZ', 'ATVI', 'SIRI', 'MU', 'LRCX', 'CTSH', 'MSFT', 'HON']",31584559,16652623,18,32346468695,17054039051,28
10,"['WBA', 'FANG', 'ADP', 'NXPI', 'ZM', 'MAR', 'PYPL', 'AZN', 'PEP', 'CTSH']",31584559,16652623,18,32346468695,17054039051,28
10,"['AEP', 'CSX', 'VRTX', 'WBD', 'ADSK', 'ODFL', 'AMD', 'SNPS', 'ADP', 'LRCX']",31584559,16652623,18,32346468695,17054039051,28
10,"['CTSH', 'ADP', 'QCOM', 'PEP', 'PDD', 'GOOGL', 'NVDA', 'DLTR', 'XEL', 'GILD']",63172915,33307011,19,32346468695,17054039051,28
10,"['ANSS', 'ROST', 'NVDA', 'SGEN', 'ABNB', 'DLTR', 'HON', 'WDAY', 'EXC', 'BIIB']",31584559,16652623,18,16173232467,8527018931,27
10,"['AMD', 'CTSH', 'FAST', 'KLAC', 'TEAM', 'CSGP', 'EXC', 'EA', 'AAPL', 'LCID']",31584559,16652623,18,16173232467,8527018931,27
10,"['EXC', 'AAPL', 'KDP', 'CMCSA', 'MRVL', 'NXPI', 'PYPL', 'AEP', 'MAR', 'REGN']",63172915,33307011,19,64692941147,34108079207,29
10,"['MDLZ', 'AAPL', 'AMZN', 'NXPI', 'WBD', 'AVGO', 'NVDA', 'PDD', 'TEAM', 'AZN']",63172915,33307011,19,32346468695,17054039051,28
10,"['MSFT', 'GOOG', 'PAYX', 'BKNG', 'PYPL', 'ADP', 'ILMN', 'VRTX', 'KHC', 'CTSH']",63172915,33307011,19,64692941147,34108079207,29
10,"['MU', 'MCHP', 'AAPL', 'PCAR', 'JD', 'CTSH', 'ATVI', 'TEAM', 'ZM', 'MSFT']",63172915,33307011,19,32346468695,17054039051,28
10,"['AMGN', 'TMUS', 'MAR', 'FTNT', 'ADP', 'ROST', 'ZS', 'MU', 'CSCO', 'MNST']",31584559,16652623,18,16173232467,8527018931,27
10,"['MDLZ', 'XEL', 'ADP', 'PYPL', 'CTSH', 'DLTR', 'RIVN', 'ADSK', 'PAYX', 'EBAY']",126349623,66615739,20,64692941147,34108079207,29
10,"['AMAT', 'NXPI', 'INTC', 'ORLY', 'REGN', 'BKNG', 'WDAY', 'KDP', 'MDLZ', 'ODFL']",31584559,16652623,18,32346468695,17054039051,28
10,"['NFLX', 'ILMN', 'MRVL', 'ADP', 'TMUS', 'CTAS', 'ASML', 'JD', 'WBA', 'CSCO']",63172915,33307011,19,32346468695,17054039051,28
10,"['SBUX', 'INTC', 'AAPL', 'FTNT', 'CSGP', 'GILD', 'ENPH', 'KLAC', 'HON', 'INTU']",31584559,16652623,18,16173232467,8527018931,27
10,"['BKR', 'CHTR', 'MNST', 'ATVI', 'GOOG', 'ORLY', 'MCHP', 'KHC', 'BIIB', 'CSGP']",15790379,8325407,17,16173232467,8527018931,27
10,"['JD', 'DLTR', 'CPRT', 'BKNG', 'SNPS', 'PANW', 'ROST', 'REGN', 'ZM', 'PDD']",63172915,33307011,19,16173232467,8527018931,27
10,"['PAYX', 'LRCX', 'WBD', 'PDD', 'MCHP', 'BKR', 'CRWD', 'CHTR', 'ISRG', 'INTU']",31584559,16652623,18,16173232467,8527018931,27
10,"['NVDA', 'BKNG', 'DDOG', 'EXC', 'AMAT', 'PYPL', 'ADBE', 'ZS', 'SGEN', 'PDD']",31584559,16652623,18,16173232467,8527018931,27
10,"['AMAT', 'KHC', 'ROST', 'VRSK', 'CSGP', 'BKR', 'EXC', 'ANSS', 'PCAR', 'MSFT']",31584559,16652623,18,32346468695,17054039051,28
10,"['FANG', 'ORLY', 'EBAY', 'VRSK', 'ILMN', 'ATVI', 'SIRI', 'CSX', 'WBA', 'MRNA']",31584559,16652623,18,16173232467,8527018931,27
10,"['CSX', 'WBD', 'AMD', 'WBA', 'TEAM', 'MCHP', 'CMCSA', 'FANG', 'INTC', 'LRCX']",31584559,16652623,18,16173232467,8527018931,27
10,"['DXCM', 'AVGO', 'DLTR', 'ADI', 'TEAM', 'CPRT', 'SIRI', 'SGEN', 'ADSK', 'ATVI']",31584559,16652623,18,32346468695,17054039051,28
10,"['DXCM', 'FAST', 'RIVN', 'VRTX', 'ADSK', 'XEL', 'ALGN', 'FANG', 'CMCSA', 'ADP']",31584559,16652623,18,16173232467,8527018931,27
10,"['VRSK', 'TSLA', 'DDOG', 'QCOM', 'ROST', 'KLAC', 'BIIB', 'MDLZ', 'CTSH', 'EBAY']",31584559,16652623,18,16173232467,8527018931,27
10,"['PCAR', 'MNST', 'KDP', 'LULU', 'NVDA', 'VRSK', 'ATVI', 'CDNS', 'DXCM', 'ROST']",31584559,16652623,18,32346468695,17054039051,28
10,"['ODFL', 'GOOGL', 'LRCX', 'NVDA', 'FTNT', 'AMGN', 'BKR', 'TEAM', 'MDLZ', 'REGN']",63172915,33307011,19,32346468695,17054039051,28
10,"['MAR', 'REGN', 'MNST', 'WBA', 'DDOG', 'ALGN', 'QCOM', 'ODFL', 'CTAS', 'EXC']",31584559,16652623,18,32346468695,17054039051,28
10,"['ISRG', 'ADI', 'PYPL', 'FAST', 'DDOG', 'TMUS', 'AMGN', 'RIVN', 'KLAC', 'CTSH']",63172915,33307011,19,32346468695,17054039051,28
10,"['FANG', 'MRVL', 'MU', 'ADI', 'FAST', 'TEAM', 'ASML', 'ALGN', 'MNST', 'PANW']",63172915,33307011,19,16173232467,8527018931,27
10,"['SNPS', 'PDD', 'INTC', 'NFLX', 'AZN', 'CDNS', 'DXCM', 'PANW', 'CHTR', 'BIIB']",126349623,66615739,20,32346468695,17054039051,28
10,"['BKNG', 'FTNT', 'VRSK', 'SBUX', 'ASML', 'KDP', 'MSFT', 'TMUS', 'PDD', 'MNST']",31584559,16652623,18,16173232467,8527018931,27
10,"['QCOM', 'TXN', 'TMUS', 'NXPI', 'JD', 'CMCSA', 'LRCX', 'WBA', 'INTU', 'AVGO']",63172915,33307011,19,32346468695,17054039051,28
10,"['BKNG', 'META', 'PEP', 'CMCSA', 'LULU', 'NFLX', 'XEL', 'ALGN', 'JD', 'GILD']",63172915,33307011,19,32346468695,17054039051,28
10,"['EXC', 'TXN', 'WBD', 'AAPL', 'AEP', 'ABNB', 'BKR', 'GOOGL', 'INTC', 'RIVN']",126349623,66615739,20,64692941147,34108079207,29
10,"['PANW', 'AMZN', 'FTNT', 'MELI', 'SGEN', 'AMGN', 'MRNA', 'CSCO', 'BKR', 'RIVN']",31584559,16652623,18,16173232467,8527018931,27
10,"['CTAS', 'RIVN', 'MNST', 'NFLX', 'BKR', 'PANW', 'QCOM', 'ZM', 'ADI', 'PEP']",63172915,33307011,19,32346468695,17054039051,28
10,"['TEAM', 'CTAS', 'ISRG', 'KDP', 'ORLY', 'CDNS', 'ADSK', 'AMD', 'PDD', 'NXPI']",63172915,33307011,19,32346468695,17054039051,28
10,"['VRSK', 'ALGN', 'MRVL', 'PEP', 'BKR', 'CTSH', 'BKNG', 'PYPL', 'NXPI', 'ADBE']",63172915,33307011,19,32346468695,17054039051,28
10,"['GOOG', 'WDAY', 'PYPL', 'MRVL', 'META', 'SBUX', 'WBD', 'ENPH', 'INTU', 'AAPL']",63172915,33307011,19,16173232467,8527018931,27
10,"['TEAM', 'MCHP', 'LULU', 'ODFL', 'ADI', 'WDAY', 'SBUX', 'AMD', 'ADBE', 'AAPL']",63172915,33307011,19,32346468695,17054039051,28
10,"['SGEN', 'FANG', 'AMZN', 'DLTR', 'BKNG', 'AMGN', 'AMAT', 'FAST', 'CTSH', 'LCID']",31584559,16652623,18,16173232467,8527018931,27
10,"['INTC', 'BKNG', 'MAR', 'ROST', 'CPRT', 'AMGN', 'AVGO', 'CSGP', 'EXC', 'EBAY']",15790379,8325407,17,16173232467,8527018931,27
10,"['CDNS', 'ABNB', 'REGN', 'RIVN', 'ATVI', 'KHC', 'ROST', 'CSCO', 'GILD', 'BKR']",31584559,16652623,18,16173232467,8527018931,27
